NAMA_DAS,NAMOBJ,luas_km2,nama_ws_induk
AKE BANGUL,Halmahera Timur,19.581239387558444,WS HALMAHERA SELATAN
AKE BARATAPUKA,Halmahera Selatan,2.129011112875629,WS HALMAHERA SELATAN
AKE BARISA,Halmahera Timur,5.088136333923639,WS HALMAHERA SELATAN
AKE BAROSAK,Halmahera Utara,13.313305598550064,WS HALMAHERA UTARA
AKE BARU,Halmahera Selatan,0.7693131246597625,WS HALMAHERA SELATAN
AKE BARU IBU,Halmahera Barat,26.84231781749323,WS HALMAHERA UTARA
AKE BARU OBI,Halmahera Selatan,6.682493536804803,WS KEPULAUAN SULA-OBI
AKE BARUMAJIKO,Halmahera Selatan,0.9610201903499364,WS HALMAHERA SELATAN
AKE BASUN,Halmahera Selatan,6.5365254851708805,WS HALMAHERA SELATAN
AKE BATIM,Halmahera Selatan,0.3631732775063861,WS HALMAHERA SELATAN
AKE BATIM BESAR,Halmahera Selatan,0.5475320005999106,WS HALMAHERA SELATAN
AKE BATUDONAHA,Halmahera Selatan,2.482099827467145,WS HALMAHERA SELATAN
AKE BATULAK,Halmahera Selatan,0.6410325099255265,WS HALMAHERA SELATAN
AKE BATULUBANG,Halmahera Selatan,4.989498540687043,WS HALMAHERA SELATAN
AKE BATUTAGA,Halmahera Selatan,0.2427535856350985,WS HALMAHERA SELATAN
AKE BATUTAGA SELATAN,Halmahera Selatan,0.3610891540542242,WS HALMAHERA SELATAN
AKE BEB,Halmahera Timur,2.9213251124763486,WS HALMAHERA SELATAN
AKE BEBELI,Halmahera Tengah,0.7073716608959542,WS HALMAHERA SELATAN
AKE BEBEM,Halmahera Timur,11.58573832739031,WS HALMAHERA SELATAN
AKE BEBSELI,Halmahera Timur,4.831638041923467,WS HALMAHERA SELATAN
AKE BEBSELI KECIL,Halmahera Timur,2.014629891659132,WS HALMAHERA SELATAN
AKE BEKI,Halmahera Selatan,0.7020817424890934,WS HALMAHERA SELATAN
AKE BENDERA,Halmahera Selatan,2.0490555940496877,WS HALMAHERA SELATAN
AKE BERE-BERE KECIL,Pulau Morotai,23.942379251487093,WS HALMAHERA UTARA
AKE BESA,Halmahera Timur,34.958947378385126,WS HALMAHERA SELATAN
AKE BESA KECIL,Halmahera Timur,9.94198965969494,WS HALMAHERA SELATAN
AKE BIABOKI,Halmahera Tengah,3.356296957998803,WS HALMAHERA SELATAN
AKE BIABOKI KECIL,Halmahera Tengah,0.8279656850213815,WS HALMAHERA SELATAN
AKE BIALCILI,Halmahera Timur,36.293999525673314,WS HALMAHERA SELATAN
AKE BIAMAHI LAMO,Halmahera Barat,7.761572763473835,WS HALMAHERA UTARA
AKE BIAMAHICI,Halmahera Barat,5.689026746224164,WS HALMAHERA UTARA
AKE BIBI,Halmahera Selatan,21.1666215147686,WS HALMAHERA SELATAN
AKE BIBINOI,Halmahera Selatan,55.963380929034976,WS HALMAHERA SELATAN
AKE BIBINOI 1,Halmahera Selatan,0.7335050404705603,WS HALMAHERA SELATAN
AKE BIDO,Halmahera Selatan,4.46513539356947,WS HALMAHERA SELATAN
AKE BIDO,Pulau Morotai,6.961886314254022,WS HALMAHERA UTARA
AKE BIDO KECIL,Pulau Morotai,0.2025743358285179,WS HALMAHERA UTARA
AKE BIDO SELATAN,Pulau Morotai,0.6525157358124207,WS HALMAHERA UTARA
AKE BIDOMALAKO,Halmahera Selatan,6.980820385263769,WS HALMAHERA SELATAN
AKE BIJI,Halmahera Selatan,1.413116546575934,WS HALMAHERA SELATAN
AKE BILIK,Halmahera Selatan,5.175592340519902,WS HALMAHERA SELATAN
AKE BILULU,Halmahera Selatan,0.6278918766161076,WS HALMAHERA SELATAN
AKE BIM,Halmahera Tengah,0.1844532934694305,WS HALMAHERA SELATAN
AKE BIM,Halmahera Timur,61.42397414827223,WS HALMAHERA SELATAN
AKE BIM KECIL,Halmahera Timur,1.316315965396394,WS HALMAHERA SELATAN
AKE BINAHU,Halmahera Timur,5.712069274123565,WS HALMAHERA SELATAN
AKE BINAHU ATAS,Halmahera Timur,0.5569728995597819,WS HALMAHERA SELATAN
AKE BINAHU KECIL,Halmahera Timur,0.3628416550269507,WS HALMAHERA SELATAN
AKE BINAHU TENGAH,Halmahera Timur,0.7142602543194805,WS HALMAHERA SELATAN
AKE BIRU,Halmahera Tengah,2.587312141182669,WS HALMAHERA SELATAN
AKE BIRU BESAR,Halmahera Tengah,4.905331945896503,WS HALMAHERA SELATAN
AKE BISUI,Halmahera Selatan,84.75796911565745,WS HALMAHERA SELATAN
AKE BISUI TENGAH,Halmahera Selatan,0.4054042805923243,WS HALMAHERA SELATAN
AKE BISUI UTARA,Halmahera Selatan,0.6515786158094715,WS HALMAHERA SELATAN
AKE BITIE,Halmahera Timur,8.495985717057309,WS HALMAHERA SELATAN
AKE BITISILI,Halmahera Selatan,1.252220090008778,WS HALMAHERA SELATAN
AKE BITOKA,Halmahera Barat,0.7985940990916636,WS HALMAHERA UTARA
AKE BITOKA,Halmahera Utara,0.0332465186153003,WS HALMAHERA UTARA
AKE BITSILI KECIL,Halmahera Selatan,1.1477962894403333,WS HALMAHERA SELATAN
AKE BOBANEHENA,Halmahera Selatan,3.8139487299199537,WS HALMAHERA SELATAN
AKE BOBANEIGO,Halmahera Barat,1.390560480821731,WS HALMAHERA UTARA
AKE BOBANEIGO,Halmahera Utara,0.4183113430210047,WS HALMAHERA UTARA
AKE BOBANEIGO KECIL,Halmahera Barat,0.4613899845286834,WS HALMAHERA UTARA
AKE BOBANEIGO KECIL,Halmahera Utara,0.2866082166359683,WS HALMAHERA UTARA
AKE BOBIRI,Halmahera Selatan,11.184898569667604,WS HALMAHERA SELATAN
AKE BOBO,Halmahera Selatan,6.438390717573456,WS HALMAHERA SELATAN
AKE BOBO BESAR,Halmahera Selatan,1.2499981602646948,WS HALMAHERA SELATAN
AKE BOBO KASIRUTA,Halmahera Selatan,3.1567873478428874,WS HALMAHERA SELATAN
AKE BOBO KECIL,Halmahera Selatan,0.798038474438091,WS HALMAHERA SELATAN
AKE BOBO KECIL OBI,Halmahera Selatan,50.90410933405537,WS KEPULAUAN SULA-OBI
AKE BOBO KELURAHAN,Kota Tidore Kepulauan,2.656997772995238,WS HALMAHERA UTARA
AKE BOBO LATA LATA,Halmahera Selatan,6.928822800859542,WS HALMAHERA SELATAN
AKE BOBO MOMOKO,Halmahera Utara,13.896181469981853,WS HALMAHERA UTARA
AKE BOBO MOROTAI,Pulau Morotai,1.0669219857801555,WS HALMAHERA UTARA
AKE BOBO MOROTAI KECIL,Pulau Morotai,0.3525012496718023,WS HALMAHERA UTARA
AKE BOBO MOROTAI TENGAH,Pulau Morotai,0.6522132426800352,WS HALMAHERA UTARA
AKE BOBO OBI,Halmahera Selatan,17.736312630740773,WS KEPULAUAN SULA-OBI
AKE BOBO SIBU SIBU,Halmahera Selatan,0.5016631594372226,WS HALMAHERA SELATAN
AKE BOBO SIDOPO,Halmahera Selatan,6.803268287605284,WS HALMAHERA SELATAN
AKE BOBO TANJUNG LELEI,Halmahera Selatan,5.153564276794628,WS HALMAHERA SELATAN
AKE BOBO TILAY,Pulau Morotai,15.562668844007538,WS HALMAHERA UTARA
AKE BOKIMIAKE,Halmahera Selatan,7.3305526914394035,WS HALMAHERA SELATAN
AKE BOKU,Halmahera Selatan,0.7526731618000694,WS HALMAHERA SELATAN
AKE BOKULICI,Halmahera Selatan,0.6214232197349543,WS HALMAHERA SELATAN
AKE BOLAOMAAKE,Halmahera Selatan,1.3558095809555897,WS HALMAHERA SELATAN
AKE BOLOKU BESAR,Halmahera Selatan,1.910775565870078,WS HALMAHERA SELATAN
AKE BOLOLO,Halmahera Timur,11.697203038034807,WS HALMAHERA SELATAN
AKE BONAKUI,Halmahera Barat,5.208771044921677,WS HALMAHERA UTARA
AKE BONE,Halmahera Tengah,14.965395280360744,WS HALMAHERA SELATAN
AKE BONYOS,Halmahera Timur,0.3969622978626891,WS HALMAHERA SELATAN
AKE BOREO,Halmahera Selatan,5.039286336670011,WS HALMAHERA SELATAN
AKE BORI,Halmahera Selatan,24.31945135915696,WS HALMAHERA SELATAN
AKE BORI KECIL,Halmahera Selatan,1.963478828939848,WS HALMAHERA SELATAN
AKE BOROTOKO,Halmahera Timur,45.00261695902547,WS HALMAHERA SELATAN
AKE BOSSO,Halmahera Selatan,9.311123757779251,WS HALMAHERA SELATAN
AKE BOTAN,Halmahera Selatan,5.00562870407844,WS HALMAHERA SELATAN
AKE BOTAN KECIL,Halmahera Selatan,1.9261433544101167,WS HALMAHERA SELATAN
AKE BOTLOL,Halmahera Tengah,2.263314269059565,WS HALMAHERA SELATAN
AKE BUAYA,Halmahera Selatan,2.542370760154434,WS HALMAHERA SELATAN
AKE BUHO BUHO BESAR,Pulau Morotai,1.4388133975433706,WS HALMAHERA UTARA
AKE BUHO BUHO TENGAH,Pulau Morotai,0.4282593884621467,WS HALMAHERA UTARA
AKE BULI,Halmahera Timur,69.56586338545262,WS HALMAHERA SELATAN
AKE BULI 1,Halmahera Selatan,0.0014839941783786,WS HALMAHERA SELATAN
AKE BULI KECIL,Halmahera Timur,0.7250531445274301,WS HALMAHERA SELATAN
AKE BULU,Halmahera Selatan,7.042246848079929,WS HALMAHERA SELATAN
AKE BULU KECIL 2,Halmahera Selatan,0.0013669921609352,WS HALMAHERA SELATAN
AKE BULU KECIL 4,Halmahera Selatan,0.0002682792133918,WS HALMAHERA SELATAN
AKE BULU KECIL 6,Halmahera Selatan,0.0001467439981116,WS HALMAHERA SELATAN
AKE BULU KECIL 7,Halmahera Selatan,0.0001187730158161,WS HALMAHERA SELATAN
AKE BUMIRESTU,Halmahera Timur,15.575874434915926,WS HALMAHERA SELATAN
AKE BUTON,Halmahera Selatan,60.20647272776919,WS KEPULAUAN SULA-OBI
AKE BUTU,Halmahera Barat,9.306216524419362,WS HALMAHERA UTARA
AKE BUTU PEOT,Halmahera Barat,13.32711145327856,WS HALMAHERA UTARA
AKE CABAYU,Halmahera Timur,2.255640009192685,WS HALMAHERA SELATAN
AKE CABAYU KECIL,Halmahera Timur,0.975586765922917,WS HALMAHERA SELATAN
AKE CABAYU TENGAH,Halmahera Timur,0.3723360769507371,WS HALMAHERA SELATAN
AKE CAGA,Kota Tidore Kepulauan,7.514481615401414,WS HALMAHERA SELATAN
AKE CANGO,Halmahera Selatan,2.0880747963954174,WS HALMAHERA SELATAN
AKE CANGO KECIL,Halmahera Selatan,1.2343549975176955,WS HALMAHERA SELATAN
AKE CANGO TENGAH,Halmahera Selatan,0.7391122422722612,WS HALMAHERA SELATAN
AKE CAO,Pulau Morotai,79.71561288405346,WS HALMAHERA UTARA
AKE CAP,Halmahera Selatan,1.158624632039478,WS KEPULAUAN SULA-OBI
AKE CAP 1,Halmahera Selatan,1.647570980660383,WS KEPULAUAN SULA-OBI
AKE CAP 2,Halmahera Selatan,4.671128404579203,WS KEPULAUAN SULA-OBI
AKE CECU,Halmahera Tengah,1.665934604054808,WS HALMAHERA SELATAN
AKE CECU KECIL,Halmahera Tengah,0.6355780216721071,WS HALMAHERA SELATAN
AKE CEFANG,Halmahera Timur,3.6883228579688745,WS HALMAHERA SELATAN
AKE CEFANG BARAT,Halmahera Timur,1.7390783073784517,WS HALMAHERA SELATAN
AKE CEFANG TIMUR,Halmahera Timur,3.517722432639631,WS HALMAHERA SELATAN
AKE CEMPAKA KECIL TENGAH,Pulau Morotai,0.1971724891833266,WS HALMAHERA UTARA
AKE CEMPAKA KECIL TIMUR,Pulau Morotai,0.2157743596231393,WS HALMAHERA UTARA
AKE CERA,Halmahera Utara,0.017259549823256,WS HALMAHERA UTARA
AKE CERAH,Halmahera Utara,1.384176105600501,WS HALMAHERA UTARA
AKE CERAH BESAR,Halmahera Utara,7.693004788093767,WS HALMAHERA UTARA
AKE CIBOK,Halmahera Barat,0.1854292963251273,WS HALMAHERA UTARA
AKE CIBOK,Halmahera Utara,33.24660594433238,WS HALMAHERA UTARA
AKE CIKOLAMO,Halmahera Timur,2.227471987067263,WS HALMAHERA SELATAN
AKE CIO KECIL,Pulau Morotai,50.73515127510608,WS HALMAHERA UTARA
AKE CIOBESAR,Pulau Morotai,311.1871013932289,WS HALMAHERA UTARA
AKE COBADOE,Kota Tidore Kepulauan,5.444326810920553,WS HALMAHERA UTARA
AKE CORO,Halmahera Selatan,8.99746961810244,WS HALMAHERA SELATAN
AKE CUBUBU TIMUR,Pulau Morotai,1.0303309843275452,WS HALMAHERA UTARA
AKE CUCUMARE,Pulau Morotai,1.8889116868397733,WS HALMAHERA UTARA
AKE CUCUMARE KECIL,Pulau Morotai,0.6427470927000413,WS HALMAHERA UTARA
AKE DABO,Halmahera Selatan,1.6336306182979667,WS HALMAHERA SELATAN
AKE DABO 1,Halmahera Selatan,0.3942819878711615,WS HALMAHERA SELATAN
AKE DABO 2,Halmahera Selatan,0.7077521488679936,WS HALMAHERA SELATAN
AKE DABO 3,Halmahera Selatan,0.9736032240368656,WS HALMAHERA SELATAN
AKE DAEO,Pulau Morotai,36.723457709704014,WS HALMAHERA UTARA
AKE DAEO BARAT,Pulau Morotai,4.362604906245528,WS HALMAHERA UTARA
AKE DAEO KECIL,Pulau Morotai,2.5783531080622937,WS HALMAHERA UTARA
AKE DAEO TIMUR,Pulau Morotai,2.0561474203595247,WS HALMAHERA UTARA
AKE DAHAKE,Halmahera Selatan,1.5346056849342635,WS HALMAHERA SELATAN
AKE DAHE ALI,Kota Tidore Kepulauan,0.2511159266414826,WS HALMAHERA SELATAN
AKE DAINA,Halmahera Tengah,4.132023603266024,WS HALMAHERA SELATAN
AKE DAINA KECIL,Halmahera Tengah,0.8154421023413719,WS HALMAHERA SELATAN
AKE DAINA TENGAH,Halmahera Tengah,0.3262149550400866,WS HALMAHERA SELATAN
AKE DARU,Halmahera Utara,118.58102787084152,WS HALMAHERA UTARA
AKE DASANO,Halmahera Selatan,1.6781792975011207,WS HALMAHERA SELATAN
AKE DEDENGOR,Halmahera Timur,0.7598687034432235,WS HALMAHERA SELATAN
AKE DEHEPODO,Halmahera Selatan,7.409345560307131,WS HALMAHERA SELATAN
AKE DEHEPODO,Kota Tidore Kepulauan,20.428956256346915,WS HALMAHERA SELATAN
AKE DERMAGA,Halmahera Timur,4.6684908321590655,WS HALMAHERA SELATAN
AKE DERMAGA KECIL,Halmahera Timur,3.4883918124181115,WS HALMAHERA SELATAN
AKE DIHURU,Halmahera Selatan,16.49670786933178,WS HALMAHERA SELATAN
AKE DIHURU KECIL,Halmahera Selatan,12.510433857676926,WS HALMAHERA SELATAN
AKE DIMORONG,Halmahera Selatan,3.301104184434887,WS HALMAHERA SELATAN
AKE DINGALOAL BESAR,Halmahera Selatan,19.4626423521794,WS HALMAHERA SELATAN
AKE DINGALOAL KECIL,Halmahera Selatan,0.7663151979097595,WS HALMAHERA SELATAN
AKE DIWOI,Halmahera Selatan,6.257447585033454,WS HALMAHERA SELATAN
AKE DOBASANGAJI,Halmahera Selatan,4.416230748670986,WS HALMAHERA SELATAN
AKE DODAGA,Halmahera Timur,210.4169735919742,WS HALMAHERA SELATAN
AKE DODAGA KECIL,Halmahera Timur,5.921175436478179,WS HALMAHERA SELATAN
AKE DODOKUWEDA,Pulau Morotai,3.002136884062428,WS HALMAHERA UTARA
AKE DODOLAK,Halmahera Selatan,0.5420557277994733,WS HALMAHERA SELATAN
AKE DOITIA,Halmahera Utara,9.105011185787932,WS HALMAHERA UTARA
AKE DOKIRI,Kota Tidore Kepulauan,5.173575823060503,WS HALMAHERA UTARA
AKE DOKO,Halmahera Selatan,3.068935275597787,WS HALMAHERA SELATAN
AKE DOKU,Pulau Morotai,1.6310156888462093,WS HALMAHERA UTARA
AKE DOKU KECIL,Pulau Morotai,1.0780986211815449,WS HALMAHERA UTARA
AKE DOKUN,Halmahera Barat,3.761057056283141,WS HALMAHERA UTARA
AKE DOKUN,Halmahera Utara,6.726230072237757,WS HALMAHERA UTARA
AKE DOMEN,Halmahera Barat,16.665646579768566,WS HALMAHERA UTARA
AKE DOMEN,Halmahera Timur,2.9722097010897555,WS HALMAHERA UTARA
AKE DOMEN,Halmahera Utara,1.757556062317536,WS HALMAHERA UTARA
AKE DOMERA,Halmahera Barat,7.608722077700005,WS HALMAHERA UTARA
AKE DOMERA,Halmahera Utara,2.1072655394213204,WS HALMAHERA UTARA
AKE DORANGDODORO SELATAN,Pulau Morotai,1.3716494328971691,WS HALMAHERA UTARA
AKE DORANGDODORO UTARA,Pulau Morotai,0.5560978808963428,WS HALMAHERA UTARA
AKE DOROLEMO,Halmahera Timur,2.023456710329564,WS HALMAHERA SELATAN
AKE DORPEDU,Kota Ternate,2.727320118331916,WS HALMAHERA UTARA
AKE DOTE,Halmahera Tengah,198.21933023448076,WS HALMAHERA SELATAN
AKE DOTE,Halmahera Timur,0.0165057657452743,WS HALMAHERA SELATAN
AKE DOTILAU,Kota Tidore Kepulauan,3.922669525231557,WS HALMAHERA SELATAN
AKE DOWANGO,Halmahera Timur,18.650367056968907,WS HALMAHERA SELATAN
AKE DOWARA,Kota Tidore Kepulauan,0.1710312433969963,WS HALMAHERA SELATAN
AKE DOWONGIKOKUTU,Pulau Morotai,4.07245094693647,WS HALMAHERA UTARA
AKE DOWONGKAKUTU,Halmahera Selatan,8.309222456088145,WS HALMAHERA SELATAN
AKE DOWONGKAKUTU KECIL,Halmahera Selatan,0.717125408134327,WS HALMAHERA SELATAN
AKE DOYANG,Halmahera Selatan,3.0307855642666657,WS HALMAHERA SELATAN
AKE DUARI,Halmahera Barat,19.54984833847297,WS HALMAHERA UTARA
AKE DUHURU,Halmahera Selatan,0.5291146428159207,WS HALMAHERA SELATAN
AKE DUHURU KECIL,Halmahera Selatan,0.6260469676710091,WS HALMAHERA SELATAN
AKE DUKOLO,Halmahera Selatan,9.73240954317692,WS HALMAHERA SELATAN
AKE DUKOLO KECIL,Halmahera Selatan,0.7299967995811845,WS HALMAHERA SELATAN
AKE DUKOLO TENGAH,Halmahera Selatan,0.2168354669310444,WS HALMAHERA SELATAN
AKE DUM-DUM,Halmahera Barat,0.1584565732309744,WS HALMAHERA UTARA
AKE DUM-DUM,Halmahera Utara,24.06404805835527,WS HALMAHERA UTARA
AKE DUNGI,Halmahera Selatan,10.026582941462047,WS HALMAHERA SELATAN
AKE FABUKALO,Halmahera Tengah,2.271162491375396,WS HALMAHERA SELATAN
AKE FAI,Halmahera Timur,4.408587025484323,WS HALMAHERA SELATAN
AKE FALAMAJONGIHI,Halmahera Selatan,2.7637466470784524,WS HALMAHERA SELATAN
AKE FANAHA,Kota Tidore Kepulauan,0.1181825290285335,WS HALMAHERA SELATAN
AKE FATI,Halmahera Selatan,166.63549739981303,WS KEPULAUAN SULA-OBI
AKE FATI 1,Halmahera Selatan,0.7905652113694153,WS KEPULAUAN SULA-OBI
AKE FATI 2,Halmahera Selatan,0.3978631885472827,WS KEPULAUAN SULA-OBI
AKE FATI 3,Halmahera Selatan,1.2770950662211664,WS KEPULAUAN SULA-OBI
AKE FAYAUL,Halmahera Timur,6.710095890252984,WS HALMAHERA SELATAN
AKE FESAILI,Halmahera Timur,1.2168481594060956,WS HALMAHERA SELATAN
AKE FIDI,Halmahera Tengah,145.79404619657555,WS HALMAHERA SELATAN
AKE FIDI,Kota Tidore Kepulauan,26.613513036615203,WS HALMAHERA SELATAN
AKE FIDI KECIL,Halmahera Tengah,0.7511699619236651,WS HALMAHERA SELATAN
AKE FIGUR,Kota Ternate,2.4893952091190736,WS HALMAHERA SELATAN
AKE FILEO,Halmahera Timur,2.779390949396497,WS HALMAHERA SELATAN
AKE FLUK,Halmahera Selatan,95.8131624479556,WS KEPULAUAN SULA-OBI
AKE FLUKKECIL,Halmahera Selatan,41.31747133876701,WS KEPULAUAN SULA-OBI
AKE FOLI,Halmahera Timur,7.120675834858892,WS HALMAHERA SELATAN
AKE FRITU,Halmahera Tengah,0.4406893902310844,WS HALMAHERA SELATAN
AKE FRITU KECIL,Halmahera Tengah,0.3394878544173619,WS HALMAHERA SELATAN
AKE FUINAI,Kota Tidore Kepulauan,1.3019409527544217,WS HALMAHERA UTARA
AKE GAEFOLI,Halmahera Timur,24.97142895765592,WS HALMAHERA SELATAN
AKE GAGA,Halmahera Selatan,2.115684770099389,WS HALMAHERA SELATAN
AKE GAGAELI,Halmahera Timur,189.17818171315437,WS HALMAHERA SELATAN
AKE GAGAELI KECIL,Halmahera Timur,2.292031613716851,WS HALMAHERA SELATAN
AKE GAGAELI TENGAH,Halmahera Timur,1.1933160516521586,WS HALMAHERA SELATAN
AKE GAIMU,Halmahera Selatan,3.4198256544119765,WS HALMAHERA SELATAN
AKE GAINANU,Halmahera Selatan,5.73131761997572,WS HALMAHERA SELATAN
AKE GALALA,Halmahera Selatan,7.773488981249144,WS KEPULAUAN SULA-OBI
AKE GALALA MANDIOLI BESAR,Halmahera Selatan,1.7685964033095816,WS HALMAHERA SELATAN
AKE GALALA MANDIOLI KECIL,Halmahera Selatan,0.6727240523568031,WS HALMAHERA SELATAN
AKE GAMBARU,Halmahera Selatan,54.23937847221944,WS KEPULAUAN SULA-OBI
AKE GAMEMU,Halmahera Selatan,36.32204325423604,WS HALMAHERA SELATAN
AKE GAMESAN,Halmahera Timur,37.66560339784698,WS HALMAHERA SELATAN
AKE GAMKONORA,Halmahera Barat,16.04867525983596,WS HALMAHERA UTARA
AKE GAMLAHA,Halmahera Utara,1.205801921484832,WS HALMAHERA UTARA
AKE GAMLAHA KECIL,Halmahera Utara,1.0871515947789363,WS HALMAHERA UTARA
AKE GAMLAHA TENGAH,Halmahera Utara,1.9707315350239607,WS HALMAHERA UTARA
AKE GAMSUNG,Kota Ternate,2.671474476857433,WS HALMAHERA SELATAN
AKE GANE,Halmahera Selatan,4.137953447842056,WS HALMAHERA SELATAN
AKE GANE KECIL,Halmahera Selatan,0.4688639705921698,WS HALMAHERA SELATAN
AKE GANE LUAR KECIL,Halmahera Selatan,0.4097168624170909,WS HALMAHERA SELATAN
AKE GARUNGGARUNG,Halmahera Selatan,2.4319468721143083,WS HALMAHERA SELATAN
AKE GAU,Halmahera Timur,74.21542394900126,WS HALMAHERA SELATAN
AKE GELO,Kota Tidore Kepulauan,0.7757132264200333,WS HALMAHERA SELATAN
AKE GEMAF,Halmahera Tengah,29.972588299196552,WS HALMAHERA SELATAN
AKE GEMAF KECIL,Halmahera Tengah,0.2974018609630827,WS HALMAHERA SELATAN
AKE GEMAF TENGAH,Halmahera Tengah,0.7495500463855077,WS HALMAHERA SELATAN
AKE GETI,Halmahera Selatan,33.13811081296699,WS HALMAHERA SELATAN
AKE GETI BARU 1,Halmahera Selatan,3.028199639878652,WS HALMAHERA SELATAN
AKE GETI BARU 2,Halmahera Selatan,0.9888046533928464,WS HALMAHERA SELATAN
AKE GETI KECIL,Halmahera Selatan,12.937473171161525,WS HALMAHERA SELATAN
AKE GETIF,Halmahera Timur,1.192007057501924,WS HALMAHERA SELATAN
AKE GIARE,Halmahera Utara,66.61433876971378,WS HALMAHERA UTARA
AKE GIGIHORO,Halmahera Selatan,1.193215711152616,WS HALMAHERA SELATAN
AKE GILALANG,Halmahera Selatan,8.22220386440603,WS HALMAHERA SELATAN
AKE GILALANG BARU,Halmahera Selatan,5.67210924933337,WS HALMAHERA SELATAN
AKE GILALANG KECIL,Halmahera Selatan,0.8035321502929093,WS HALMAHERA SELATAN
AKE GILAT,Halmahera Timur,9.386246766102609,WS HALMAHERA SELATAN
AKE GISI,Halmahera Utara,15.001311266861954,WS HALMAHERA UTARA
AKE GISI KECIL,Halmahera Utara,1.867732609396687,WS HALMAHERA UTARA
AKE GITANG,Halmahera Selatan,1.6085478031884846,WS HALMAHERA SELATAN
AKE GOAUKU,Halmahera Barat,0.7969156597578617,WS HALMAHERA UTARA
AKE GODOM,Halmahera Selatan,105.1187779054438,WS HALMAHERA SELATAN
AKE GODOM TIMUR,Halmahera Selatan,3.1008953256180023,WS HALMAHERA SELATAN
AKE GOENG,Halmahera Tengah,0.9246058914130236,WS HALMAHERA SELATAN
AKE GOHA,Halmahera Selatan,0.819868675137146,WS HALMAHERA SELATAN
AKE GOHA KECIL,Halmahera Selatan,1.102612177021647,WS HALMAHERA SELATAN
AKE GOJI,Halmahera Selatan,0.6266932775303247,WS HALMAHERA SELATAN
AKE GOJI,Pulau Morotai,0.4562900285694218,WS HALMAHERA UTARA
AKE GOJI SALEMADOTO,Pulau Morotai,1.0923961424136173,WS HALMAHERA UTARA
AKE GOJI SANGOWO,Pulau Morotai,4.721563729246466,WS HALMAHERA UTARA
AKE GOLA,Halmahera Selatan,66.13057177702245,WS HALMAHERA SELATAN
AKE GOLA KECIL,Halmahera Selatan,3.7399090635712784,WS HALMAHERA SELATAN
AKE GOLE,Kota Tidore Kepulauan,2.449621053213764,WS HALMAHERA UTARA
AKE GOLI LAPU,Halmahera Utara,1.6646023775752277,WS HALMAHERA UTARA
AKE GOLUK,Halmahera Barat,0.4123452820348116,WS HALMAHERA UTARA
AKE GOLUK,Halmahera Utara,4.620770649775708,WS HALMAHERA UTARA
AKE GOMANG,Kota Ternate,2.8466536219464693,WS HALMAHERA SELATAN
AKE GONGA,Halmahera Utara,8.96769055842646,WS HALMAHERA UTARA
AKE GONGA KECIL,Halmahera Utara,5.826781559757158,WS HALMAHERA UTARA
AKE GORANGO,Pulau Morotai,4.5139090734823055,WS HALMAHERA UTARA
AKE GORANGO BOLOLO,Halmahera Timur,3.149676509857865,WS HALMAHERA SELATAN
AKE GORANGODODORO,Pulau Morotai,3.783392885430713,WS HALMAHERA UTARA
AKE GORANGODODORO KECIL,Pulau Morotai,1.7322044508085757,WS HALMAHERA UTARA
AKE GORIADA,Pulau Morotai,0.9252368439779902,WS HALMAHERA UTARA
AKE GORUA,Pulau Morotai,10.391417625715206,WS HALMAHERA UTARA
AKE GORUA ARU,Pulau Morotai,0.4903691671763735,WS HALMAHERA UTARA
AKE GORUA TOBELO,Halmahera Utara,15.894670054692687,WS HALMAHERA UTARA
AKE GOSOMAMALUKU,Pulau Morotai,5.819898716319712,WS HALMAHERA UTARA
AKE GOSOMAMALUKU 1,Pulau Morotai,0.6699391108704292,WS HALMAHERA UTARA
AKE GOSONG MAMALUKU,Pulau Morotai,34.2947745152971,WS HALMAHERA UTARA
AKE GOSORA,Halmahera Timur,1.2699834142540645,WS HALMAHERA SELATAN
AKE GOTO,Kota Tidore Kepulauan,6.938629549441274,WS HALMAHERA UTARA
AKE GUFUTO,Halmahera Selatan,12.650593954069674,WS HALMAHERA SELATAN
AKE GUFUTO 1,Halmahera Selatan,0.3179516964801681,WS HALMAHERA SELATAN
AKE GULA,Halmahera Selatan,4.242125573647851,WS HALMAHERA SELATAN
AKE GUMI,Kota Tidore Kepulauan,0.9740347923900288,WS HALMAHERA SELATAN
AKE GUNDASULI,Halmahera Selatan,10.006122647259003,WS HALMAHERA SELATAN
AKE GUNUWOE,Halmahera Tengah,1.7719498606017112,WS HALMAHERA SELATAN
AKE GURABATI,Kota Tidore Kepulauan,3.955218618538466,WS HALMAHERA UTARA
AKE GURUO,Halmahera Timur,5.2172666103452485,WS HALMAHERA SELATAN
AKE HAFO,Halmahera Selatan,0.5728605406893683,WS HALMAHERA SELATAN
AKE HAFO BESAR,Halmahera Selatan,1.0070287908520283,WS HALMAHERA SELATAN
AKE HAFO HALBAR,Halmahera Barat,6.271231390132985,WS HALMAHERA UTARA
AKE HAFO KECIL,Halmahera Selatan,0.5760416231788804,WS HALMAHERA SELATAN
AKE HAFO WALEMAAKE,Halmahera Selatan,4.152262168722333,WS HALMAHERA SELATAN
AKE HAGOGAN,Halmahera Timur,3.308392707680088,WS HALMAHERA SELATAN
AKE HAPO,Pulau Morotai,1.0244157714287712,WS HALMAHERA UTARA
