NAMA_DAS,WADMPR,luas_km2,nama_ws_induk
TEOKOLE,Nusa Tenggara Timur,1.0812747609957956,WS FLORES
TEONGA,Sumatera Barat,2.666578676563878,WS ANAI-SIBERUT-PAGAI-SIPORA
TEPAMI,Papua,15.927340824550075,WS WAPOGA-MIMIKA
TEPELEO,Maluku Utara,1.6215186977181095,WS HALMAHERA SELATAN
TEPELEO LOMAN,Maluku Utara,1.2407412163506195,WS HALMAHERA SELATAN
TEPO,Sulawesi Selatan,8.90561720429113,WS SADDANG
TEPOLAWA,Sulawesi Tenggara,1.55865338182137,WS POLEANG-RORAYA
TEPOROKO,Sulawesi Tenggara,5.937222113619972,WS POLEANG-RORAYA
TEPOSUA,Sulawesi Tenggara,2.885678994669296,WS TOARI-LASUSUA
TEPUNWIGIN,Papua Barat,2.611224381346296,WS OMBA
TER,Papua Barat Daya,2.007991240747303,WS KAMUNDAN-SEBYAR
TERABEK KECIL,Kepulauan Bangka Belitung,10.870859876301418,WS BANGKA
TERAKE,Nusa Tenggara Barat,6.220894995815357,WS LOMBOK
TERAMANG,Bengkulu,671.8537157435469,WS TERAMANG-MUAR
TERANG,Nusa Tenggara Timur,123.82667544467331,WS FLORES
TERANG 2,Nusa Tenggara Timur,2.5039847124849595,WS FLORES
TERAPONE,Sulawesi Tenggara,1.3557155750815668,WS BUTON
TERAPUNG,Sulawesi Tenggara,0.5752013004185311,WS POLEANG-RORAYA
TERAS,Riau,68.93482558825329,WS ROKAN
TERAYUN,Kepulauan Riau,0.1515021665482346,WS KEPULAUAN RIAU
TERBAKAR UTARA,Kepulauan Riau,0.0019463003975136,WS KEPULAUAN RIAU
TEREBINO,Sulawesi Tengah,42.82258532650992,WS LASOLO-KONAWEHA
TEREGEH,Kepulauan Riau,3.058002074382192,WS KEPULAUAN RIAU
TEREH,Kepulauan Riau,2.233586899640701,WS KEPULAUAN RIAU
TERELETU,Sumatera Barat,1.0888622271593706,WS ANAI-SIBERUT-PAGAI-SIPORA
TEREMEN,Kepulauan Riau,1.407908848935716,WS KEPULAUAN RIAU
TERENG,Nusa Tenggara Barat,10.82217655189339,WS SUMBAWA
TERENTANG,Kepulauan Bangka Belitung,11.143257419790707,WS BANGKA
TERES  OENAUS,Nusa Tenggara Timur,41.00296432360066,WS NOELMINA
TERIMAU,Sumatera Barat,1.0878265197581067,WS ANAI-SIBERUT-PAGAI-SIPORA
TERIPANG,Maluku Utara,0.0204066108477718,WS HALMAHERA SELATAN
TERIPTA,Papua Barat Daya,0.1812357756787624,WS KAMUNDAN-SEBYAR
TERITIP,Kalimantan Timur,16.867501535729623,WS MAHAKAM
TERKUL,Riau,23.689606488172508,WS BENGKALIS-MERANTI
TERLI,Kepulauan Riau,0.0175379381009162,WS KEPULAUAN RIAU
TERMANU,Nusa Tenggara Timur,424.45860587009287,WS NOELMINA
TERNATE,Nusa Tenggara Timur,2.1134468810630804,WS FLOTIM KEPULAUAN-LEMBATA-ALOR
TERNATE,Sulawesi Tengah,15.562666397117466,WS KEPULAUAN BANGGAI
TERO,Nusa Tenggara Barat,7.2465150034281,WS SUMBAWA
TEROMPONG BESAR,Kepulauan Riau,0.0449088052597603,WS KEPULAUAN RIAU
TEROMPONG KECIL,Kepulauan Riau,0.0049467817993383,WS KEPULAUAN RIAU
TERONG,Kepulauan Bangka Belitung,16.30678803626016,WS BELITUNG
TERONG,Nusa Tenggara Timur,5.448140006943951,WS FLOTIM KEPULAUAN-LEMBATA-ALOR
TERONG,Kepulauan Riau,0.0870280369242491,WS KEPULAUAN RIAU
TERONG SENAYANG,Kepulauan Riau,0.016430120836082,WS KEPULAUAN RIAU
TEROPA,Nusa Tenggara Timur,4.818540002634904,WS FLORES
TEROPONG KECIL,Kepulauan Riau,0.0014933415441176,WS KEPULAUAN RIAU
TEROPOT KEPULAUAN,Sulawesi Tengah,0.0064090352456706,WS KEPULAUAN BANGGAI
TERU TERU,Maluku Utara,1.0874118677972189,WS HALMAHERA UTARA
TERUMBU,Kepulauan Riau,0.0014533129057231,WS KEPULAUAN RIAU
TERUMBU CAWAN,Kepulauan Riau,0.0005028723240161,WS KEPULAUAN RIAU
TERUNJUK,Kepulauan Riau,0.142975076832866,WS KEPULAUAN RIAU
TERUNTUM,Kalimantan Tengah,128.05226752156196,WS JELAI-KENDAWANGAN
TERUSACI,Kepulauan Riau,0.9567369075567476,WS KEPULAUAN RIAU
TERUSAN,Kalimantan Selatan,113.18820292601926,WS CENGAL-BATULICIN
TERUSAN,Kepulauan Riau,10.01070251573541,WS KEPULAUAN RIAU
TERUSAN,Kalimantan Selatan,3.1410139820341416,WS PULAU LAUT
TERUSAN 1,Kalimantan Selatan,1.079211438795329,WS CENGAL-BATULICIN
TERUSAN 2,Kalimantan Selatan,0.7487973932122655,WS CENGAL-BATULICIN
TERUSAN 3,Kalimantan Selatan,1.512466615116203,WS CENGAL-BATULICIN
TERUSAN 4,Kalimantan Selatan,0.9329179359190796,WS CENGAL-BATULICIN
TERUSAN DALAM,Sumatera Selatan,88.06375721183025,WS MUSI-BANYUASIN-LEMAU
TERUSAN SEKANAK,Sumatera Selatan,85.2645267246939,WS MUSI-BANYUASIN-LEMAU
TESAO,Sumatera Barat,0.5054481156940224,WS ANAI-SIBERUT-PAGAI-SIPORA
TESIGOGOA,Sumatera Barat,0.8261612138144884,WS ANAI-SIBERUT-PAGAI-SIPORA
TESIOBAN,Sumatera Barat,1.795973544234627,WS ANAI-SIBERUT-PAGAI-SIPORA
TETANDARA 1,Nusa Tenggara Timur,0.7846724386020514,WS FLORES
TETANDARA 2,Nusa Tenggara Timur,0.3730012265276808,WS FLORES
TETANGA,Nusa Tenggara Barat,36.04064661010085,WS SUMBAWA
TETAP,Bengkulu,108.26311187642348,WS NASAL-PADANG GUCI-ENGGANO
TETAP,Nusa Tenggara Barat,3.2104896665285034,WS SUMBAWA
TETAR,Papua Barat,45.61970687044366,WS OMBA
TETAR KECIL,Papua Barat,1.909258959523925,WS OMBA
TETAR UTARA,Papua Barat,4.833817561068695,WS OMBA
TETARA,Sulawesi Utara,2.7017874239272173,WS TONDANO-SANGIHE-TALAUD-MIANGAS
TETAREAT,Sumatera Barat,0.3069733995616603,WS ANAI-SIBERUT-PAGAI-SIPORA
TETATTWER,Papua Barat,4.112428459787369,WS OMBA
TETE,Sulawesi Tengah,0.0216785818246364,WS BONGKA-MANTAWA
TETE 2,Sulawesi Tengah,0.0003223204031076,WS BONGKA-MANTAWA
TETE 3,Sulawesi Tengah,0.0001048700369159,WS BONGKA-MANTAWA
TETEAN,Jawa Timur,9.970222073453384,WS KEPULAUAN MADURA
TETEI,Sumatera Barat,0.0006739111075702,WS ANAI-SIBERUT-PAGAI-SIPORA
TETEINUNG,Sumatera Barat,0.0012272822935185,WS ANAI-SIBERUT-PAGAI-SIPORA
TETEMPANGAN,Sulawesi Utara,3.005249176813804,WS POIGAR-RANOYAPO
TETENGAN,Bali,28.992136399650956,WS BALI-PENIDA
TETERANG,Sulawesi Selatan,0.1300368107346648,WS JENEBERANG
TETESALU,Sulawesi Utara,5.085851575029017,WS POIGAR-RANOYAPO
TETEWUNU,Sulawesi Tenggara,7.535324442501976,WS LASOLO-KONAWEHA
TETIRRA,Sulawesi Tenggara,0.0038651300102199,WS LASOLO-KONAWEHA
TETOMADOTO,Maluku Utara,0.8610313098445284,WS HALMAHERA SELATAN
TETRA 1,Papua Barat Daya,4.057366919117043,WS KAMUNDAN-SEBYAR
TETUNGO,Sulawesi Utara,1.9426698289182425,WS TONDANO-SANGIHE-TALAUD-MIANGAS
TETURANGAN PULAU KECIL,Sulawesi Utara,5.65466291128452e-05,WS TONDANO-SANGIHE-TALAUD-MIANGAS
TEUKU RAHMAN,Aceh,0.7858384875600724,WS ACEH-MEUREUDU
TEUNOM,Aceh,2596.186038604832,WS TEUNOM-LAMBEUSO
TEUNOM KECIL,Aceh,0.3927031027771782,WS ACEH-MEUREUDU
TEUPIN ANOI 2,Aceh,2.022537959376919,WS ACEH-MEUREUDU
TEUPIN BATEE,Aceh,20.81900475068932,WS JAMBO AYE
TEUPIN BLANG,Aceh,0.3370746543056417,WS ACEH-MEUREUDU
TEUPIN BREUH,Aceh,0.2311448805075248,WS JAMBO AYE
TEUPIN IBOIH 2,Aceh,1.3472497073491676,WS ACEH-MEUREUDU
TEUPIN LAYEU,Aceh,1.463914580594729,WS ACEH-MEUREUDU
TEUPIN MEUNENG,Aceh,0.2349258904133718,WS ACEH-MEUREUDU
TEUPIN REUDEUEB,Aceh,1.019183005852881,WS ACEH-MEUREUDU
TEUPUN IBOIH,Aceh,0.5326666342334667,WS ACEH-MEUREUDU
TEWAOWUTUNG,Nusa Tenggara Timur,3.2325742742400627,WS FLOTIM KEPULAUAN-LEMBATA-ALOR
TEWAOWUTUNG 2,Nusa Tenggara Timur,0.9257392100013504,WS FLOTIM KEPULAUAN-LEMBATA-ALOR
TFFANY,Papua Barat Daya,1.8015064058108137,WS KAMUNDAN-SEBYAR
THAIF,Papua Barat Daya,5.688476865701651,WS KAMUNDAN-SEBYAR
TI BALBUTU 1,Nusa Tenggara Timur,1.2450283677258742,WS FLOTIM KEPULAUAN-LEMBATA-ALOR
TI BALBUTU 2,Nusa Tenggara Timur,0.6141135051984193,WS FLOTIM KEPULAUAN-LEMBATA-ALOR
TI DOLALENG,Nusa Tenggara Timur,4.92143038980656,WS FLOTIM KEPULAUAN-LEMBATA-ALOR
TI HEALIWO,Nusa Tenggara Timur,1.8814462730447836,WS FLOTIM KEPULAUAN-LEMBATA-ALOR
TI MERU,Nusa Tenggara Timur,1.0226066713151345,WS FLOTIM KEPULAUAN-LEMBATA-ALOR
TIABUNG DURAI,Kepulauan Riau,0.0060492714238388,WS KEPULAUAN RIAU
TIANG WANGKANG,Kepulauan Riau,0.4796288171389743,WS KEPULAUAN RIAU
TIANORO,Papua Barat Daya,2.3419135340188277,WS KAMUNDAN-SEBYAR
TIASAMILING,Sulawesi Tengah,4.296322318286905,WS KEPULAUAN BANGGAI
TIASAMULING 2,Sulawesi Tengah,4.875378160265417,WS KEPULAUAN BANGGAI
TIBAN,Kepulauan Riau,12.077193932108242,WS KEPULAUAN RIAU
TIBER SAPAD,Kepulauan Bangka Belitung,10.75371142559974,WS BANGKA
TIBING,Kepulauan Riau,0.0046095177624192,WS KEPULAUAN RIAU
TIBO,Sulawesi Tengah,143.78611491921995,WS PALU-LARIANG
TIBO 2,Sulawesi Tengah,1.7011494528894369,WS PALU-LARIANG
TIBO 3,Sulawesi Tengah,1.5346677275447225,WS PALU-LARIANG
TIBONA,Papua Barat,8.067852190939147,WS OMBA
TIBU,Sulawesi Tengah,4.167367363627383,WS LAMBUNU-BUOL
TIBU,Nusa Tenggara Barat,7.8101821303811905,WS LOMBOK
TIBUBOROK,Nusa Tenggara Barat,9.924372876160309,WS LOMBOK
TIBUBUNUT,Nusa Tenggara Barat,46.65780665796044,WS LOMBOK
TIBUDALAM,Bali,1.9090130637923064,WS BALI-PENIDA
TIBULELE,Nusa Tenggara Barat,9.286344808806192,WS LOMBOK
TIDAS,Nusa Tenggara Timur,338.3723338070868,WS SUMBA
TIDOLOM,Sulawesi Tengah,2.257810375045485,WS LAMBUNU-BUOL
TIGA,Papua Selatan,2.3330366918687697,WS EILANDEN-LORENTZ-DIGUL
TIGA,Kalimantan Barat,3.1063386783759923,WS KAPUAS
TIGA,Sulawesi Tenggara,1.10304512985083,WS MUNA
TIGA BESAR,Kepulauan Riau,0.0179432783719673,WS KEPULAUAN RIAU
TIGA KECIK,Kepulauan Riau,0.0037715843269333,WS KEPULAUAN RIAU
TIGA PULAU 1,Sulawesi Tenggara,0.0301744139981516,WS MUNA
TIGA PULAU 2,Sulawesi Tenggara,0.0061741372593334,WS MUNA
TIGA PULAU 3,Sulawesi Tenggara,0.0237386115013494,WS MUNA
TIGA TENGAH,Kepulauan Riau,0.0237227001081281,WS KEPULAUAN RIAU
TIGAOJOT,Kepulauan Riau,0.0060831175060423,WS KEPULAUAN RIAU
TIGAOJOT BAWAH,Kepulauan Riau,0.0013710837681159,WS KEPULAUAN RIAU
TIGAOJOT SELATAN,Kepulauan Riau,0.0045566670225368,WS KEPULAUAN RIAU
TIGATUNGKU,Papua Barat,4.171916502499194,WS OMBA
TIGI,Kepulauan Riau,1.453773306800973,WS KEPULAUAN RIAU
TIGI KECIL,Kepulauan Riau,0.0055123648586553,WS KEPULAUAN RIAU
TIHU,Gorontalo,4.007184723771145,WS PAGUYAMAN
TIHU ATAS,Gorontalo,0.7848820901511584,WS PAGUYAMAN
TIHU BAWAH,Gorontalo,0.8306152468615106,WS PAGUYAMAN
TIHU HILIR,Gorontalo,0.635546547766092,WS PAGUYAMAN
TIHU-TIHU,Maluku,10.189631056541735,WS AMBON-SERAM
TIIS,Bali,2.8410812259593974,WS BALI-PENIDA
TIKALA,Sulawesi Tengah,10.936864173855522,WS POSO-PUNA-SAUSU
TIKSNA,Papua Barat Daya,0.0061000771716985,WS KAMUNDAN-SEBYAR
TIKU,Sumatera Barat,123.04940809943288,WS ANAI-SIBERUT-PAGAI-SIPORA
TIKUPON,Sulawesi Tengah,39.37940365087197,WS BONGKA-MANTAWA
TIKUS,Sulawesi Utara,0.0140427229189354,WS DUMOGA MONGONDOW-SANGKUB
TIKUS,Kalimantan Barat,0.0412356774522441,WS KAPUAS
TIKUS,Kepulauan Riau,0.0164461461563587,WS KEPULAUAN RIAU
TIKUS,Kepulauan Riau,0.0155888594933375,WS KEPULAUAN RIAU
TIKUS DURAI,Kepulauan Riau,0.0328799301628337,WS KEPULAUAN RIAU
TIKUS LIMBUNG,Kepulauan Riau,0.0015285975958521,WS KEPULAUAN RIAU
TIKUS SINGKEP LAUT,Kepulauan Riau,0.0033613619187586,WS KEPULAUAN RIAU
TIKUS SINGKEP LAUT KECIL,Kepulauan Riau,0.0004722701647506,WS KEPULAUAN RIAU
TILAHOHE,Gorontalo,2.0007112089355297,WS LIMBOTO BOLANGO-BONE
TILAHOHE TIMUR,Gorontalo,3.219864215731984,WS LIMBOTO BOLANGO-BONE
TILALOHE BAWAH,Gorontalo,0.7477141812397864,WS LIMBOTO BOLANGO-BONE
TILAMUTA,Gorontalo,25.97035823596245,WS PAGUYAMAN
TILAYO,Sulawesi Utara,12.505642868908064,WS DUMOGA MONGONDOW-SANGKUB
TILE TILE,Sulawesi Selatan,2.842419283367508,WS JENEBERANG
TILETILE 1,Sulawesi Selatan,0.0026062432484091,WS JENEBERANG
TILEWEWUTUNG,Nusa Tenggara Timur,2.1815823962232304,WS FLOTIM KEPULAUAN-LEMBATA-ALOR
TILIR NANGAPAANG,Nusa Tenggara Timur,8.454945593112022,WS FLORES
TILOPE,Maluku Utara,0.4484406338639068,WS HALMAHERA SELATAN
TILOPE BESAR,Maluku Utara,1.010810326155059,WS HALMAHERA SELATAN
TILUNG,Sulawesi Tengah,24.47827452838565,WS LAMBUNU-BUOL
TIMARA,Sulawesi Tenggara,2.7368469162885933,WS BUTON
TIMAU,Kepulauan Riau,0.2127806452415264,WS KEPULAUAN RIAU
TIMBA,Kepulauan Riau,0.0022290723064171,WS KEPULAUAN RIAU
TIMBALA,Sulawesi Tenggara,54.73882695372384,WS TOARI-LASUSUA
TIMBALANI,Sulawesi Tengah,1.8405316667366751,WS LAMBUNU-BUOL
TIMBAUWA,Papua Barat,5.159622583134114,WS OMBA
TIMBO-TIMBO,Sulawesi Barat,1.571567241591997,WS KALUKKU-KARAMA
TIMBUHAN,Kalimantan Timur,459.89744772133537,WS KARANGAN
TIMBUHAN 2,Kalimantan Timur,8.87193608386867,WS KARANGAN
TIMBUHAN 3,Kalimantan Timur,1.079948515895204,WS KARANGAN
TIMBUL,Bali,12.12388740942134,WS BALI-PENIDA
TIMBUL,Kepulauan Riau,0.0061497863364638,WS KEPULAUAN RIAU
TIMBULAN,Bali,0.0197055223183927,WS BALI-PENIDA
TIMBULON,Gorontalo,0.0719177239759508,WS LAMBUNU-BUOL
TIMBULON,Sulawesi Tengah,65.76153873293384,WS LAMBUNU-BUOL
TIMINER,Papua,40.43094615837592,WS MEMBERAMO-ANDAIWAIREN-SENTANI TAMI
TIMINITUI,Papua Barat,10.272103088740987,WS OMBA
TIMORO 1,Sulawesi Selatan,3.5052176362226053,WS JENEBERANG
TIMORO 2,Sulawesi Selatan,3.5045286862529945,WS JENEBERANG
TIMORO 3,Sulawesi Selatan,2.0412047525097283,WS JENEBERANG
TIMORO 4,Sulawesi Selatan,1.9891534872362595,WS JENEBERANG
TIMORO 5,Sulawesi Selatan,1.9605545241412177,WS JENEBERANG
TIMORO 6,Sulawesi Selatan,1.2491322097559054,WS JENEBERANG
TIMORO 7,Sulawesi Selatan,1.0834620885727306,WS JENEBERANG
TIMORO 8,Sulawesi Selatan,0.7137064142805014,WS JENEBERANG
TIMORO 9,Sulawesi Selatan,0.6072300369732465,WS JENEBERANG
TIMPAUS,Sulawesi Tengah,14.365707802734187,WS KEPULAUAN BANGGAI
TIMUN,Kepulauan Riau,11.316196158718098,WS KEPULAUAN RIAU
TIMUN DARAT,Kepulauan Riau,0.0501676602992966,WS KEPULAUAN RIAU
TIMUN LAUT,Kepulauan Riau,0.0262078768761938,WS KEPULAUAN RIAU
TIMURJAYA,Kepulauan Bangka Belitung,2.028283991230898,WS BELITUNG
TINAANJA 1,Sulawesi Selatan,0.0290056984352733,WS JENEBERANG
TINABO BESAR,Sulawesi Selatan,0.1899163241064685,WS JENEBERANG
TINABO KECIL,Sulawesi Selatan,0.051733271101639,WS JENEBERANG
TINABO KECIL 1,Sulawesi Selatan,0.0169863589548546,WS JENEBERANG
TINABOGAN,Sulawesi Tengah,96.54283088504332,WS LAMBUNU-BUOL
TINALA,Sulawesi Tengah,191.49390408601107,WS LAA-TAMBALAKO
TINALA,Sulawesi Tenggara,1.7044098618585162,WS LAA-TAMBALAKO
TINALA 2,Sulawesi Tengah,4.2821873664041625,WS LAA-TAMBALAKO
TINALA 3,Sulawesi Tengah,4.495588792333008,WS LAA-TAMBALAKO
TINANGKUNG,Sulawesi Tengah,29.967300750379025,WS KEPULAUAN BANGGAI
TINANGKUNG 2,Sulawesi Tengah,0.0595149000173314,WS KEPULAUAN BANGGAI
TINANGKUNG 3,Sulawesi Tengah,0.0124987427809871,WS KEPULAUAN BANGGAI
TINANGKUNG 4,Sulawesi Tengah,0.0065204367902087,WS KEPULAUAN BANGGAI
TINANGKUNG 5,Sulawesi Tengah,0.0031875221680941,WS KEPULAUAN BANGGAI
TINAUNGAN A,Sulawesi Barat,0.0346235317074436,WS KALUKKU-KARAMA
TINDAKI,Sulawesi Tengah,128.89028235628754,WS POSO-PUNA-SAUSU
TINDARET,Papua,59.94443893494574,WS WAPOGA-MIMIKA
TINDIH HANTU,Kalimantan Timur,57.793513444215804,WS KARANGAN
TINDIH HANTU 2,Kalimantan Timur,5.959722460395541,WS KARANGAN
TINDIH HANTU 3,Kalimantan Timur,1.9007124478956496,WS KARANGAN
TINDIH HANTU 4,Kalimantan Timur,4.576505475100017,WS KARANGAN
TINGA-TINGA,Bali,18.99884792395634,WS BALI-PENIDA
TINGGALUNGANG,Sulawesi Selatan,0.2986727238707525,WS JENEBERANG
TINGGIRAN,Kalimantan Tengah,82.26921211423512,WS JELAI-KENDAWANGAN
TINGGOLOK BESAR,Kepulauan Riau,0.0128383030951265,WS KEPULAUAN RIAU
TINGGOLOK KECIL,Kepulauan Riau,0.0129961518511701,WS KEPULAUAN RIAU
TINGKI,Sulawesi Tengah,1.8607058736553912,WS BONGKA-MANTAWA
TINGKULANG,Sulawesi Tengah,4.959997606245121,WS LAMBUNU-BUOL
TINGKULANG 2,Sulawesi Tengah,1.9044387924645312,WS LAMBUNU-BUOL
TINITI,Sumatera Barat,15.485150261557806,WS ANAI-SIBERUT-PAGAI-SIPORA
TINJUL,Kepulauan Riau,0.8686750880869462,WS KEPULAUAN RIAU
TINJULAWANG,Kepulauan Riau,0.1839392595375065,WS KEPULAUAN RIAU
TINO,Sulawesi Selatan,54.745683177671154,WS JENEBERANG
TINOKI,Sulawesi Barat,4.81305223104316,WS KALUKKU-KARAMA
TINOMBO,Sulawesi Tengah,183.5938291411022,WS LAMBUNU-BUOL
TINOPEL,Papua Barat Daya,0.1647193826800716,WS KAMUNDAN-SEBYAR
TINOPEL UTARA 1,Papua Barat Daya,0.0015179468190091,WS KAMUNDAN-SEBYAR
TINTINGAN,Sulawesi Tengah,4.151316975180724,WS BONGKA-MANTAWA
TINUNDANG,Sulawesi Tengah,2.2963360678960942,WS KEPULAUAN BANGGAI
TINUNDEK,Sulawesi Utara,1.1771250785442529,WS POIGAR-RANOYAPO
TIOP 1,Sumatera Barat,2.533482488328384,WS ANAI-SIBERUT-PAGAI-SIPORA
TIOP 2,Sumatera Barat,0.8053819916066877,WS ANAI-SIBERUT-PAGAI-SIPORA
TIOPSIGOISO,Sumatera Barat,1.128913284322507,WS ANAI-SIBERUT-PAGAI-SIPORA
TIPAR,Jawa Tengah,251.8195098453477,WS SERAYU-BOGOWONTO
TIPLOL,Papua Barat Daya,2.081218596275908,WS KAMUNDAN-SEBYAR
TIPLOL,Papua Barat Daya,1.7423734108924196,WS KAMUNDAN-SEBYAR
TIPO,Sulawesi Tengah,2.807591026748108,WS PALU-LARIANG
TIPULU,Sulawesi Tenggara,0.2875769935380426,WS POLEANG-RORAYA
TIPULU,Sulawesi Utara,2.151637716237796,WS TONDANO-SANGIHE-TALAUD-MIANGAS
TIPULU DUA,Sulawesi Tenggara,1.2766960001333405,WS POLEANG-RORAYA
TIPULU SATU,Sulawesi Tenggara,1.9496323561095763,WS POLEANG-RORAYA
TIPULU TIMUR,Sulawesi Tenggara,0.3404164867562311,WS POLEANG-RORAYA
TIRA,Sulawesi Tenggara,7.593273889901049,WS BUTON
TIRAM,Nusa Tenggara Barat,91.99631679605432,WS SUMBAWA
TIRATIRA,Sulawesi Tenggara,5.655212412512499,WS BUTON
TIRAWAN,Kalimantan Selatan,3.5203931680528666,WS PULAU LAUT
TIREI 1,Papua Barat Daya,25.86806439507697,WS KAMUNDAN-SEBYAR
TIREI 2,Papua Barat Daya,3.0937732900439743,WS KAMUNDAN-SEBYAR
TIRER,Nusa Tenggara Timur,1.617851604344608,WS FLOTIM KEPULAUAN-LEMBATA-ALOR
TIRIK SIPUKPIK,Sumatera Barat,2.06027980782444,WS ANAI-SIBERUT-PAGAI-SIPORA
TIRIS BELIMBING,Kepulauan Bangka Belitung,6.908229297690951,WS BELITUNG
TIROANG,Sulawesi Selatan,127.05233848064356,WS JENEBERANG
TIROMAI,Sulawesi Tenggara,1.5197950309413153,WS TOARI-LASUSUA
TIROMAI DS,Sulawesi Tenggara,5.912502082092466,WS TOARI-LASUSUA
TIRONGAN,Sulawesi Tengah,181.6283231700382,WS LAA-TAMBALAKO
TIROWALI,Sulawesi Selatan,3.2791380761517783,WS BILA WALANAE
TISOT,Papua Barat Daya,8.517765001138137,WS KAMUNDAN-SEBYAR
TISOT PULAU 1,Papua Barat Daya,0.0052425954698653,WS KAMUNDAN-SEBYAR
TISOT PULAU 2,Papua Barat Daya,0.0018278993228021,WS KAMUNDAN-SEBYAR
TISOT PULAU 3,Papua Barat Daya,0.0229189695934642,WS KAMUNDAN-SEBYAR
TISOT PULAU 4,Papua Barat Daya,0.0023504757502776,WS KAMUNDAN-SEBYAR
TISOT PULAU 5,Papua Barat Daya,0.0023093459609905,WS KAMUNDAN-SEBYAR
TISOT PULAU 6,Papua Barat Daya,0.0005090750944997,WS KAMUNDAN-SEBYAR
TISOT PULAU 7,Papua Barat Daya,0.0013554590490738,WS KAMUNDAN-SEBYAR
TISOT PULAU 8,Papua Barat Daya,0.0019653529445564,WS KAMUNDAN-SEBYAR
TISOT PULAU 9,Papua Barat Daya,0.0004248875830563,WS KAMUNDAN-SEBYAR
TITALANGAN,Sulawesi Tengah,5.903231221515031,WS KEPULAUAN BANGGAI
TITAMPAN,Kepulauan Riau,2.276869479184006,WS KEPULAUAN RIAU
TITAMPAN KECIL,Kepulauan Riau,0.0090189569935216,WS KEPULAUAN RIAU
TITI,Nusa Tenggara Timur,1.1951681757176214,WS NOELMINA
TITIAN AKAR,Kepulauan Bangka Belitung,15.664731430815433,WS BELITUNG
TITIPONG 1,Papua Barat,1.26729030760459,WS OMBA
TITIPONG 2,Papua Barat,1.1569394778354365,WS OMBA
TIU,Nusa Tenggara Timur,1.9266766575582048,WS FLOTIM KEPULAUAN-LEMBATA-ALOR
TIU,Sumatera Selatan,84.84100132904928,WS MUSI-BANYUASIN-LEMAU
TIUNG,Kepulauan Riau,3.508063844846096,WS KEPULAUAN RIAU
TIUPUPUS,Nusa Tenggara Barat,51.791093922138046,WS LOMBOK
TIWA TOBI,Nusa Tenggara Timur,7.482400445941567,WS FLORES
TIWAA,Sulawesi Tengah,32.071930851588505,WS POSO-PUNA-SAUSU
TIWAA 2,Sulawesi Tengah,0.0013213949191899,WS POSO-PUNA-SAUSU
TIWAMBOO,Sulawesi Tengah,8.674546291539347,WS POSO-PUNA-SAUSU
TIWAN,Sulawesi Utara,1.7462921019970534,WS TONDANO-SANGIHE-TALAUD-MIANGAS
TIWEAN,Sulawesi Tengah,1.488976178490668,WS BONGKA-MANTAWA
TIWOHO,Sulawesi Utara,2.288428209192366,WS TONDANO-SANGIHE-TALAUD-MIANGAS
TIWOLU,Sulawesi Tenggara,3.717029596089915,WS BUTON
TIWOLU P10,Sulawesi Tenggara,0.0008023373750633,WS BUTON
TIWOLU P11,Sulawesi Tenggara,0.0005793258483663,WS BUTON
TIWOLU P12,Sulawesi Tenggara,0.0001939538733392,WS BUTON
TIWOLU P13,Sulawesi Tenggara,0.0001830064500311,WS BUTON
TIWOLU P14,Sulawesi Tenggara,0.000151968716243,WS BUTON
TIWOLU P15,Sulawesi Tenggara,0.0001102080902732,WS BUTON
TIWOLU P16,Sulawesi Tenggara,0.0001086394649057,WS BUTON
TIWOLU P17,Sulawesi Tenggara,0.0001080412472154,WS BUTON
TIWOLU P18,Sulawesi Tenggara,3.4858951747123465e-05,WS BUTON
TIWOLU P7,Sulawesi Tenggara,0.0022807803631224,WS BUTON
TIWOLU P8,Sulawesi Tenggara,0.001523942109523,WS BUTON
TIWOLU P9,Sulawesi Tenggara,0.0010977215988761,WS BUTON
TIWOLU PULAU 1,Sulawesi Tenggara,0.3539958998093226,WS BUTON
TIWOLU PULAU 2,Sulawesi Tenggara,0.0535190279852559,WS BUTON
TIWOLU PULAU 3,Sulawesi Tenggara,0.047064883359049,WS BUTON
TIWOLU PULAU 4,Sulawesi Tenggara,0.0427313327450517,WS BUTON
TIWOLU PULAU 5,Sulawesi Tenggara,0.0291329380634343,WS BUTON
TIWOLU PULAU 6,Sulawesi Tenggara,0.0110436939986594,WS BUTON
TIWORO,Sulawesi Tengah,167.10671657072112,WS LAA-TAMBALAKO
TIWORO,Sulawesi Tenggara,254.64541055072735,WS MUNA
TIWORO PULAU 1,Sulawesi Tenggara,0.0118279450030691,WS MUNA
TIWORO PULAU 2,Sulawesi Tenggara,0.039338944629255,WS MUNA
TIWORO PULAU 3,Sulawesi Tenggara,0.0056966263143212,WS MUNA
TIWU,Sulawesi Tenggara,24.446518911823024,WS TOARI-LASUSUA
TIWUKELE,Nusa Tenggara Timur,7.949775235190977,WS FLORES
TIWUROA,Nusa Tenggara Timur,18.24752308093859,WS FLORES
TIWUTODA,Nusa Tenggara Timur,1.131977847499693,WS FLORES
TIYANGNYARU,Kepulauan Riau,0.1986939718793339,WS KEPULAUAN RIAU
TJ ARU,Kalimantan Utara,11.267308645286246,WS SESAYAP
TJ KARANG,Kalimantan Utara,6.338787068011061,WS SESAYAP
TJ KARANG KECIL,Kalimantan Utara,2.358679561854751,WS SESAYAP
